curve_id,pair_id,kind,archetype,GT,method,method_label,policy,regime,threshold,surveillance_days,n_events,any_event,first_event_day,alert_days,alert_day_proportion,mean_episode_duration_days,truth_T1_observable,truth_T2_observable,premature,detected_in_window,miss_before_T2,first_effective_alert_day,lead_to_T2_days,signed_timing_from_T1_days,endpoint,T2_shift_GT
validation_influenza_like_002_no_outbreak,validation_influenza_like_002,no_outbreak,influenza_like,3.2289291144626286,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,1,True,60.0,1,0.00510204081632653,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,5,True,54.0,5,0.025510204081632654,1.0,48.0,56.99088512576728,False,True,False,54.0,2.990885125767278,6.0,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,6,True,24.0,6,0.030612244897959183,1.0,48.0,56.99088512576728,True,True,False,54.0,2.990885125767278,6.0,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,13,True,33.0,13,0.0663265306122449,1.0,48.0,56.99088512576728,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,4,True,24.0,4,0.02040816326530612,1.0,48.0,56.99088512576728,True,True,False,51.0,5.990885125767278,3.0,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,1,True,27.0,1,0.00510204081632653,1.0,48.0,56.99088512576728,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_003_outbreak,validation_influenza_like_003,outbreak,influenza_like,3.9908851257672806,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,2,True,24.0,2,0.01020408163265306,1.0,48.0,56.99088512576728,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,5,True,45.0,5,0.025510204081632654,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,8,True,39.0,8,0.04081632653061224,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,4,True,39.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,11,True,30.0,11,0.05612244897959184,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,4,True,30.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_003_no_outbreak,validation_influenza_like_003,no_outbreak,influenza_like,3.9908851257672806,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,4,True,24.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,4,True,51.0,4,0.02040816326530612,1.0,53.0,67.759965136826,False,True,False,51.0,16.759965136825997,-2.0,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,4,True,39.0,4,0.02040816326530612,1.0,53.0,67.759965136826,True,True,False,66.0,1.759965136825997,13.0,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,5,True,39.0,5,0.025510204081632654,1.0,53.0,67.759965136826,True,True,False,66.0,1.759965136825997,13.0,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,5,True,39.0,5,0.025510204081632654,1.0,53.0,67.759965136826,True,True,False,51.0,16.759965136825997,-2.0,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,2,True,39.0,2,0.01020408163265306,1.0,53.0,67.759965136826,True,True,False,51.0,16.759965136825997,-2.0,observable_expansion_primary,1.0
validation_influenza_like_004_outbreak,validation_influenza_like_004,outbreak,influenza_like,4.759965136825995,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,3,True,39.0,3,0.015306122448979591,1.0,53.0,67.759965136826,True,True,False,51.0,16.759965136825997,-2.0,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,8,True,45.0,8,0.04081632653061224,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,4,True,63.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,5,True,24.0,5,0.025510204081632654,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,9,True,33.0,9,0.04591836734693878,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,6,True,33.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_004_no_outbreak,validation_influenza_like_004,no_outbreak,influenza_like,4.759965136825995,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,3,True,33.0,3,0.015306122448979591,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,6,True,48.0,6,0.030612244897959183,1.0,46.0,60.592953662335205,False,True,False,48.0,12.592953662335205,2.0,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,6,True,42.0,6,0.030612244897959183,1.0,46.0,60.592953662335205,True,True,False,60.0,0.592953662335205,14.0,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,8,True,48.0,8,0.04081632653061224,1.0,46.0,60.592953662335205,False,True,False,48.0,12.592953662335205,2.0,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,3,True,54.0,3,0.015306122448979591,1.0,46.0,60.592953662335205,False,True,False,54.0,6.592953662335205,8.0,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,3,True,27.0,3,0.015306122448979591,1.0,46.0,60.592953662335205,True,True,False,48.0,12.592953662335205,2.0,observable_expansion_primary,1.0
validation_influenza_like_005_outbreak,validation_influenza_like_005,outbreak,influenza_like,3.5929536623352014,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,3,True,27.0,3,0.015306122448979591,1.0,46.0,60.592953662335205,True,True,False,54.0,6.592953662335205,8.0,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,6,True,48.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,10,True,27.0,10,0.05102040816326531,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,8,True,30.0,8,0.04081632653061224,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,8,True,30.0,8,0.04081632653061224,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,2,True,30.0,2,0.01020408163265306,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_005_no_outbreak,validation_influenza_like_005,no_outbreak,influenza_like,3.5929536623352014,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,6,True,27.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,195,6,True,46.0,6,0.03076923076923077,1.0,65.0,75.91169071952609,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,195,6,True,43.0,6,0.03076923076923077,1.0,65.0,75.91169071952609,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,195,12,True,40.0,12,0.06153846153846154,1.0,65.0,75.91169071952609,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,195,2,True,43.0,2,0.010256410256410256,1.0,65.0,75.91169071952609,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,195,2,True,34.0,2,0.010256410256410256,1.0,65.0,75.91169071952609,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_006_outbreak,validation_influenza_like_006,outbreak,influenza_like,4.911690719526096,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,195,5,True,28.0,5,0.02564102564102564,1.0,65.0,75.91169071952609,True,True,False,73.0,2.911690719526092,8.0,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,195,5,True,58.0,5,0.02564102564102564,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,195,4,True,25.0,4,0.020512820512820513,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,195,4,True,28.0,4,0.020512820512820513,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,195,1,True,25.0,1,0.005128205128205128,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,195,4,True,28.0,4,0.020512820512820513,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_006_no_outbreak,validation_influenza_like_006,no_outbreak,influenza_like,4.911690719526096,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,195,6,True,25.0,6,0.03076923076923077,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,6,True,54.0,6,0.030612244897959183,1.0,68.0,77.81953573214427,True,True,False,75.0,2.819535732144274,7.0,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,6,True,39.0,6,0.030612244897959183,1.0,68.0,77.81953573214427,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,13,True,30.0,13,0.0663265306122449,1.0,68.0,77.81953573214427,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,5,True,24.0,5,0.025510204081632654,1.0,68.0,77.81953573214427,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,2,True,24.0,2,0.01020408163265306,1.0,68.0,77.81953573214427,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_007_outbreak,validation_influenza_like_007,outbreak,influenza_like,3.819535732144277,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,2,True,66.0,2,0.01020408163265306,1.0,68.0,77.81953573214427,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,6,True,51.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,4,True,60.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,3,True,84.0,3,0.015306122448979591,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,7,True,24.0,7,0.03571428571428571,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,5,True,24.0,5,0.025510204081632654,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_007_no_outbreak,validation_influenza_like_007,no_outbreak,influenza_like,3.819535732144277,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,1,True,30.0,1,0.00510204081632653,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,7,True,51.0,7,0.03571428571428571,1.0,69.0,83.3643721759571,True,True,False,72.0,11.3643721759571,3.0,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,7,True,36.0,7,0.03571428571428571,1.0,69.0,83.3643721759571,True,True,False,75.0,8.3643721759571,6.0,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,8,True,72.0,8,0.04081632653061224,1.0,69.0,83.3643721759571,False,True,False,72.0,11.3643721759571,3.0,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,3,True,24.0,3,0.015306122448979591,1.0,69.0,83.3643721759571,True,True,False,72.0,11.3643721759571,3.0,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,1,True,75.0,1,0.00510204081632653,1.0,69.0,83.3643721759571,False,True,False,75.0,8.3643721759571,6.0,observable_expansion_primary,1.0
validation_influenza_like_008_outbreak,validation_influenza_like_008,outbreak,influenza_like,3.3643721759570955,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,0,False,,0,0.0,0.0,69.0,83.3643721759571,False,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,3,True,51.0,3,0.015306122448979591,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,7,True,39.0,7,0.03571428571428571,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,4,True,39.0,4,0.02040816326530612,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,10,True,24.0,10,0.05102040816326531,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,6,True,36.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_008_no_outbreak,validation_influenza_like_008,no_outbreak,influenza_like,3.3643721759570955,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,0,False,,0,0.0,0.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,7,True,57.0,7,0.03571428571428571,1.0,73.0,89.36182912473704,True,False,True,,,,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,7,True,30.0,7,0.03571428571428571,1.0,73.0,89.36182912473704,True,True,False,81.0,8.361829124737042,8.0,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,12,True,30.0,12,0.061224489795918366,1.0,73.0,89.36182912473704,True,True,False,78.0,11.361829124737042,5.0,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,4,True,24.0,4,0.02040816326530612,1.0,73.0,89.36182912473704,True,True,False,81.0,8.361829124737042,8.0,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,3,True,30.0,3,0.015306122448979591,1.0,73.0,89.36182912473704,True,True,False,81.0,8.361829124737042,8.0,observable_expansion_primary,1.0
validation_influenza_like_009_outbreak,validation_influenza_like_009,outbreak,influenza_like,4.361829124737037,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,4,True,30.0,4,0.02040816326530612,1.0,73.0,89.36182912473704,True,True,False,78.0,11.361829124737042,5.0,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,5,True,114.0,5,0.025510204081632654,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,6,True,24.0,6,0.030612244897959183,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,rolling_quantile,Rolling quantile,review_1d,sensitivity_prioritized_target_2p25,0.022483025315888423,196,7,True,24.0,7,0.03571428571428571,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,EWMA,EWMA,review_1d,sensitivity_prioritized_target_2p25,1.0603197769194608,196,8,True,30.0,8,0.04081632653061224,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,CUSUM,CUSUM,review_1d,sensitivity_prioritized_target_2p25,1.5087565142938533,196,5,True,30.0,5,0.025510204081632654,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_009_no_outbreak,validation_influenza_like_009,no_outbreak,influenza_like,4.361829124737037,BOCPD,Bayesian online changepoint,review_1d,sensitivity_prioritized_target_2p25,0.03316165162890901,196,2,True,24.0,2,0.01020408163265306,1.0,,,False,False,False,,,,observable_expansion_primary,1.0
validation_influenza_like_010_outbreak,validation_influenza_like_010,outbreak,influenza_like,3.2947635760727194,EEMD_CWT_Rt_concordance,EEMD-CWT/Rt concordance,review_1d,sensitivity_prioritized_target_2p25,1.055219814777607,196,10,True,48.0,10,0.05102040816326531,1.0,71.0,83.29476357607273,True,True,False,72.0,11.294763576072725,1.0,observable_expansion_primary,1.0
validation_influenza_like_010_outbreak,validation_influenza_like_010,outbreak,influenza_like,3.2947635760727194,Rt_P_gt_1,Cori-style P(Rt>1),review_1d,sensitivity_prioritized_target_2p25,0.9355011551324904,196,9,True,36.0,9,0.04591836734693878,1.0,71.0,83.29476357607273,True,True,False,78.0,5.294763576072725,7.0,observable_expansion_primary,1.0
